Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9
0.0363	-0.18	0.303	0.0751	0.157	-0.166	0.111	0.081	0.862
0.208	0.0993	0.0419	0.0907	0.199	-0.108	-0.3	-0.139	0.946
-0.0499	-0.264	-0.115	0.011	-0.164	-0.119	-0.305	0.118	0.976
-0.236	0.0436	0.09	0.284	-0.0164	-0.251	0.275	0.212	0.887
0.162	0.0252	0.0999	-0.227	-0.0917	0.207	-0.125	0.219	0.882
0.199	0.13	-0.164	0.0417	-0.148	0.217	0.0501	-0.281	0.813
-0.175	-0.209	0.105	-0.013	-0.163	0.133	0.163	-0.00448	0.863
0.139	0.141	0.00928	-0.0651	0.0969	0.191	0.0197	0.0453	0.891
-0.23	0.109	0.16	0.281	-0.0322	0.31	-0.00548	0.27	0.79
-0.0583	0.0428	0.12	-0.0832	-0.0375	-0.198	0.272	-0.267	0.855
0.193	-0.0349	-0.018	0.185	-0.204	-0.273	0.297	-0.0825	0.799
-0.111	0.208	0.306	0.264	-0.105	-0.0769	0.31	0.111	0.763
0.246	-0.162	-0.0842	-0.222	-0.124	-0.101	0.147	-0.0178	0.901
0.0096	0.23	0.0277	-0.0875	0.0536	-0.0763	-0.0693	0.00427	0.927
-0.12	-0.0848	-0.168	-0.0955	0.00601	-0.00231	-0.0283	0.0949	1
0.127	-0.304	-0.17	-0.18	-0.12	0.172	0.111	-0.229	0.908
-0.146	-0.217	-0.277	0.0912	-0.283	0.186	0.279	-0.306	0.72
-0.152	-0.233	-0.282	0.188	0.21	-0.224	-0.271	0.238	1.07
-0.311	0.174	0.0213	-0.0831	0.235	-0.0546	0.111	-0.249	0.97
0.277	0.0379	0.0572	0.254	-0.265	0.165	0.304	0.274	0.715
0.00245	0.048	-0.206	0.0579	-0.0485	0.292	0.153	0.205	0.892
-0.259	-0.0514	0.216	0.112	-0.3	0.0301	0.0784	-0.084	0.805
0.168	0.138	0.245	-0.0318	-0.31	0.302	-0.18	-0.161	0.74
-0.128	0.144	-0.239	0.278	-0.0431	0.142	0.0923	0.061	0.839
0.0482	0.124	0.0524	0.23	-0.228	0.119	-0.0699	0.189	0.803
-0.121	-0.153	0.157	0.233	0.146	-0.18	0.256	-0.16	0.864
0.243	-0.24	-0.285	-0.0797	0.302	-0.147	-0.223	-0.15	1.04
-0.146	0.0524	0.275	-0.0164	0.2	-0.297	0.0151	0.149	0.943
-0.209	0.273	0.0195	-0.276	-0.248	0.239	-0.0653	-0.0473	0.901
-0.0748	0.304	-0.186	0.0164	-0.198	0.107	-0.0899	-0.0689	0.869
-0.102	-0.203	0.0166	-0.13	0.276	-0.184	0.267	-0.14	0.993
-0.243	-0.0769	-0.0216	-0.0876	-0.0935	0.145	0.111	0.313	0.946
0.0768	-0.244	0.0982	-0.185	-0.0982	-0.00892	0.0886	-0.171	0.889
0.0893	-0.237	0.195	0.251	0.264	0.23	0.0138	-0.306	0.776
-0.276	0.237	-0.264	0.171	-0.13	0.0815	0.0396	0.113	0.902
0.161	-0.28	0.236	-0.156	-0.127	0.23	-0.272	0.0172	0.871
0.216	-0.234	0.304	-0.0905	-0.121	0.118	0.274	0.309	0.807
-0.108	0.0331	0.0856	0.0961	0.174	0.0745	-0.181	-0.266	0.907
-0.223	0.108	-0.111	-0.0904	0.153	-0.215	0.134	0.0653	1.02
0.204	-0.259	-0.0921	0.165	-0.0824	0.0744	-0.307	-0.284	0.894
0.0934	0.179	0.211	-0.198	0.0525	0.00852	0.0625	0.112	0.893
-0.172	-0.126	-0.293	0.103	0.0876	-0.0663	-0.159	-0.0956	1.02
0.0579	-0.267	-0.0172	0.17	0.252	0.00362	0.078	-0.191	0.896
-0.0666	0.183	0.194	-0.294	-0.173	-0.0625	-0.283	0.191	0.883
-0.237	-0.241	0.0454	0.269	0.268	-0.272	0.262	-0.257	0.937
-0.188	0.166	0.0357	0.124	0.0866	-0.00161	-0.267	-0.154	0.936
-0.0903	0.0893	0.0812	-0.31	-0.263	0.0133	-0.0386	0.0771	0.887
-0.147	-0.187	-0.185	-0.241	0.238	0.273	0.126	0.138	1
0.017	0.123	-0.153	0.0289	-0.208	-0.13	-0.117	-0.0506	0.9
-0.112	0.111	-0.144	-0.266	0.141	-0.277	0.0601	0.252	1.02
0.171	0.192	0.097	0.199	-0.207	-0.145	0.175	0.158	0.812
-0.0483	0.00694	-0.0479	0.145	0.0326	0.0856	0.25	0.118	0.865
-0.186	-0.208	-0.179	-0.249	0.0353	0.171	-0.0956	-0.158	1.01
-0.274	-0.238	0.304	0.19	0.26	0.0809	-0.158	0.231	0.909
0.102	0.153	0.0591	0.248	-0.18	-0.00438	-0.245	-0.0355	0.85
-0.204	0.259	-0.0377	0.0465	-0.141	-0.097	0.305	0.0617	0.896
0.0613	0.171	0.145	0.05	0.158	-0.0982	0.228	0.0368	0.879
-0.0259	-0.269	-0.283	-0.162	0.0804	0.0214	0.116	0.147	1.01
0.23	-0.182	0.278	0.165	-0.277	-0.0179	0.223	-0.239	0.693
0.301	0.0301	0.18	0.292	0.0454	0.31	0.146	0.127	0.732
0.0335	-0.151	0.309	-0.271	-0.103	0.301	-0.00621	0.0953	0.835
0.0893	-0.31	-0.0922	0.275	0.266	0.0341	-0.0626	0.164	0.976
-0.0309	-0.162	-0.303	-0.00251	-0.188	-0.213	-0.224	-0.204	0.953
0.114	0.195	0.0563	-0.0299	-0.197	0.0813	0.153	0.0515	0.787
-0.149	0.0571	-0.148	-0.0739	0.0963	0.289	-0.131	0.068	0.988
0.247	0.0584	0.259	-0.147	0.176	-0.0547	0.288	0.0347	0.863
-0.279	-0.0394	0.102	0.0028	-0.18	-0.293	-0.0573	0.162	0.931
-0.109	0.298	0.229	-0.0999	0.206	-0.262	0.273	0.0387	0.913
-0.228	0.0956	-0.238	-0.0168	-0.058	0.168	-0.132	0.222	0.978
-0.133	-0.24	0.0668	0.0225	-0.0568	0.0178	-0.298	-0.191	0.94
-0.105	0.245	-0.172	-0.232	-0.298	0.0853	-0.265	-0.167	0.89
0.288	0.233	-0.173	-0.0597	-0.284	0.242	0.0145	0.024	0.818
-0.181	0.187	0.292	0.289	-0.0595	0.28	0.173	0.278	0.756
0.0703	-0.255	0.0127	0.114	0.231	-0.22	-0.0821	-0.0752	0.98
0.251	-0.195	-0.0123	-0.271	-0.0605	-0.0956	0.166	-0.258	0.879
-0.141	0.243	-0.172	0.109	0.293	0.162	0.0696	0.125	0.976
0.229	0.192	0.0789	0.292	0.184	-0.0423	0.0264	-0.0963	0.848
-0.0391	-0.288	0.205	-0.175	0.11	0.091	0.201	0.0208	0.92
-0.0846	0.257	-0.281	0.209	0.0725	0.192	-0.0789	-0.18	0.903
0.216	0.114	-0.124	0.278	-0.246	-0.0688	0.166	0.314	0.816
0.279	-0.069	-0.0816	-0.263	-0.295	-0.0227	0.114	0.0023	0.851
-0.199	-0.298	-0.248	-0.259	-0.309	-0.147	-0.0102	0.293	0.969
-0.139	-0.247	-0.106	0.15	-0.134	0.134	0.231	0.0992	0.867
0.267	-0.205	-0.0222	-0.126	-0.247	0.13	-0.0297	0.213	0.864
0.27	-0.096	0.188	0.19	0.174	0.0154	0.294	0.0281	0.819
0.291	-0.197	-0.271	0.157	-0.0339	0.223	0.293	-0.304	0.754
0.0908	-0.186	-0.199	-0.296	0.175	-0.0359	-0.00905	0.206	1.03
0.195	0.232	-0.219	0.254	0.233	-0.163	-0.0529	0.15	0.963
-0.198	0.2	0.0126	-0.181	0.0694	0.0201	0.14	0.207	0.956
0.0713	-0.24	-0.293	0.0293	0.167	0.273	0.0437	0.101	0.995
-0.314	0.0657	0.139	-0.0911	-0.228	-0.0212	-0.199	-0.216	0.919
-0.0216	0.0114	0.0191	-0.019	-0.00738	-0.113	-0.272	-0.0847	0.935
0.0886	0.226	-0.0687	0.046	0.308	0.246	0.0348	0.0334	0.905
-0.0829	0.0853	-0.128	-0.0254	0.306	-0.307	-0.0629	-0.156	1.04
-0.114	0.263	-0.164	0.165	0.00175	-0.149	0.265	-0.251	0.851
-0.0623	-0.107	0.206	-0.0919	-0.105	-0.103	-0.0139	-0.17	0.882
0.0791	-0.0813	0.142	0.204	0.201	-0.0313	-0.0861	-0.289	0.9
-0.185	0.0768	0.211	0.104	0.0593	-0.267	-0.0185	0.214	0.941
-0.132	-0.0642	0.216	-0.255	0.00384	-0.302	0.125	-0.11	0.939
-0.0649	-0.232	0.137	-0.0709	-0.193	-0.281	-0.206	0.0629	0.928
-0.193	0.0482	-0.277	0.0171	-0.0503	-0.155	-0.169	-0.165	0.971
-0.0913	0.3	-0.0732	0.0755	0.215	0.0826	0.035	-0.0976	0.922
-0.207	0.145	0.0159	0.227	-0.138	-0.293	0.285	0.265	0.884
0.126	-0.15	0.257	0.0813	-0.299	0.15	-0.292	-0.15	0.797
-0.12	-0.128	-0.308	-0.276	0.132	0.0149	-0.149	0.245	1.07
-0.137	-0.123	-0.195	-0.0801	0.0503	-0.135	0.195	0.183	1.01
0.288	-0.157	-0.167	0.219	0.0549	0.0148	-0.251	-0.111	0.932
0.292	0.0867	-0.0809	0.114	-0.0287	-0.246	0.152	-0.22	0.863
0.0545	-0.21	0.214	-0.0347	0.236	-0.102	-0.0675	0.135	0.947
0.205	-0.219	0.0509	0.154	-0.292	0.288	0.294	-0.0145	0.685
-0.0139	0.115	0.158	0.255	-0.0754	-0.107	0.176	0.224	0.843
-0.159	0.192	-0.167	-0.238	0.267	0.00268	-0.257	0.059	1.04
0.082	0.00449	0.153	-0.0326	0.157	-0.173	-0.311	-0.186	0.932
0.301	0.0332	-0.155	0.0839	-0.0634	0.312	-0.224	0.171	0.885
-0.139	0.0778	-0.169	0.309	0.0563	-0.297	0.0453	0.292	0.951
-0.165	0.221	0.0238	0.034	-0.275	0.164	-0.255	-0.201	0.839
-0.274	0.274	-0.211	0.173	0.0241	0.134	-0.0337	0.159	0.95
-0.238	-0.257	0.0481	0.272	0.311	0.234	0.151	0.0263	0.897
0.0608	0.19	-0.208	-0.181	-0.165	0.113	-0.29	-0.12	0.898
-0.154	-0.287	0.248	-0.202	-0.254	0.102	-0.259	0.191	0.92
-0.0837	0.287	0.0933	0.0352	-0.24	-0.0932	0.118	0.256	0.85
-0.0948	-0.0879	-0.0562	0.0447	-0.29	0.189	-0.0897	-0.105	0.833
0.279	-0.266	0.254	-0.11	0.251	0.149	0.0311	0.0841	0.874
-0.127	0.00846	0.255	0.175	0.0524	0.299	-0.122	-0.248	0.812
-0.282	0.104	0.0448	-0.211	0.135	-0.23	-0.0911	0.103	1.01
0.13	-0.135	-0.0248	-0.00425	-0.121	-0.239	-0.089	-0.0485	0.926
0.0259	0.149	0.0272	0.235	-0.203	0.0505	0.296	0.099	0.756
0.302	0.0381	0.249	-0.0691	-0.263	-0.0226	0.0996	-0.213	0.757
-0.204	0.0586	-0.0806	0.158	-0.299	-0.0381	0.0927	0.1	0.852
-0.221	0.264	0.195	-0.245	-0.269	-0.261	-0.0949	-0.0608	0.888
0.054	-0.304	-0.0461	-0.0601	-0.267	0.116	0.251	0.297	0.874
0.109	0.169	-0.265	0.171	0.113	0.215	0.0186	0.165	0.936
-0.0573	-0.226	-0.214	-0.184	0.142	0.13	0.165	-0.0462	1
-0.272	0.21	-0.26	0.0977	-0.0873	0.0207	0.157	-0.244	0.857
0.139	-0.096	0.243	0.173	0.0229	-0.266	-0.16	0.232	0.902
-0.0356	-0.224	-0.0281	0.1	0.282	-0.153	0.192	0.181	0.987
-0.26	0.255	0.0764	-0.052	0.14	0.197	0.256	0.0159	0.91
0.234	0.156	0.245	-0.0174	0.241	0.304	-0.0479	-0.279	0.816
0.192	-0.0669	-0.0312	0.0077	-0.268	-0.0293	-0.168	-0.154	0.852
0.0721	-0.192	0.15	0.00352	-0.0714	0.144	0.259	-0.241	0.8
0.0926	0.278	-0.0404	0.0922	0.122	-0.197	-0.0531	-0.152	0.944
0.0893	-0.109	-0.184	-0.25	-0.25	-0.0727	-0.277	0.118	0.928
0.0871	0.19	-0.0793	-0.00125	0.253	-0.0581	-0.206	0.29	0.99
0.166	-0.2	-0.0903	-0.254	-0.18	-0.246	-0.185	0.0358	0.931
0.0803	0.00227	0.13	-0.198	0.0563	-0.0821	-0.206	0.0771	0.943
0.156	-0.235	-0.19	0.218	0.0172	-0.121	-0.304	0.241	0.987
-0.021	0.0445	-0.0283	-0.144	-0.156	-0.247	-0.284	-0.145	0.937
-0.0491	-0.25	-0.255	0.115	0.0649	-0.194	0.275	-0.244	0.935
-0.194	-0.0292	-0.0411	-0.215	-0.0684	-0.139	-0.194	0.309	0.974
0.0358	-0.118	0.223	-0.142	0.206	0.254	-0.0184	-0.0397	0.9
0.0924	0.114	0.0399	-0.143	0.103	0.0849	0.271	0.0582	0.895
-0.00513	0.161	0.068	-0.136	-0.165	0.151	-0.0915	-0.3	0.837
-0.173	0.308	-0.223	0.123	0.111	-0.212	0.064	0.158	1
-0.0955	0.024	-0.131	-0.287	-0.192	0.0637	-0.19	0.147	0.952
-0.296	-0.196	-0.0515	0.25	0.206	-0.195	0.0448	0.151	1.04
-0.141	-0.0485	0.228	0.232	0.213	-0.169	0.0238	0.147	0.927
-0.258	-0.133	-0.152	-0.271	0.271	-0.304	-0.16	0.228	1.06
-0.31	0.0877	-0.25	-0.0943	-0.312	-0.255	0.309	-0.0126	0.909
-0.263	-0.074	-0.241	0.0674	0.139	-0.28	-0.0648	0.222	1.07
-0.0832	-0.168	-0.125	0.0117	0.233	-0.246	-0.0928	0.0367	1.04
0.293	-0.205	-0.171	0.274	-0.00313	0.195	-0.292	0.297	0.94
-0.19	-0.178	-0.266	0.264	0.153	0.147	0.288	-0.242	0.866
-0.00678	0.282	-0.273	-0.18	-0.172	0.2	0.0653	-0.177	0.851
-0.228	0.267	0.0772	-0.213	0.131	0.183	0.285	0.189	0.896
-0.105	0.0715	0.305	0.141	0.238	-0.235	-0.25	-0.0766	0.932
-0.286	0.158	-0.245	-0.128	-0.293	0.271	-0.283	0.113	0.93
0.271	-0.181	0.0136	-0.0593	-0.134	-0.16	-0.0861	-0.106	0.884
-0.259	0.284	0.151	-0.134	0.275	0.103	0.0587	0.216	0.98
-0.205	-0.138	0.106	-0.149	-0.208	0.0514	-0.0379	0.111	0.915
0.281	-0.115	-0.299	0.271	0.207	-0.0485	0.28	-0.0793	0.911
-0.0443	0.0629	0.126	-0.292	-0.212	-0.0829	0.18	-0.209	0.862
-0.132	0.283	-0.257	0.114	0.133	0.187	0.0657	0.256	0.926
-0.0602	-0.00864	-0.307	0.241	0.0232	-0.159	-0.276	0.0442	1.01
-0.174	-0.142	-0.0988	0.252	0.267	-0.277	-0.28	0.203	1.05
0.0886	-0.123	-0.238	-0.298	0.271	0.00881	0.194	0.127	1.02
-0.17	0.142	-0.013	0.0682	0.266	-0.286	0.196	0.0172	0.98
0.0288	0.0737	-0.2	0.0707	-0.0883	-0.0605	-0.0214	-0.143	0.901
-0.181	-0.0942	0.198	-0.21	-0.0307	-0.0466	-0.261	-0.132	0.959
0.309	0.29	0.0897	0.182	-0.178	0.0208	0.151	0.155	0.768
-0.106	0.119	-0.00363	-0.185	0.0831	-0.0641	-0.244	-0.0734	0.985
-0.0371	-0.0226	-0.0862	-0.104	-0.201	0.297	-0.0519	-0.281	0.841
-0.307	0.272	0.128	-0.152	-0.267	0.1	0.279	-0.0315	0.791
0.0322	-0.16	0.299	0.0784	-0.281	-0.0757	0.129	0.0851	0.809
-0.255	0.156	-0.274	0.272	0.268	-0.234	-0.147	0.0936	1.06
0.255	-0.0684	-0.281	-0.0157	-0.173	0.142	-0.246	0.0437	0.896
0.0029	0.0402	0.00301	0.18	-0.0856	0.253	-0.21	0.13	0.838
-0.258	0.025	-0.237	-0.0853	-0.0396	-0.296	0.231	-0.168	0.986
0.259	0.0782	-0.223	0.0685	0.0687	-0.278	0.193	0.0798	0.949
0.142	-0.245	0.14	0.000513	-0.246	-0.201	0.186	0.295	0.857
-0.117	0.035	-0.0785	-0.171	-0.297	0.182	0.262	0.0565	0.841
0.219	-0.003	0.147	0.0154	-0.269	-0.208	0.303	-0.224	0.757
-0.083	-0.2	-0.139	0.257	0.068	0.177	-0.122	-0.168	0.912
0.0611	-0.305	0.275	0.119	-0.059	0.0306	0.31	0.132	0.766
0.0485	-0.152	-0.278	0.0966	-0.192	0.174	0.241	-0.0351	0.836
0.187	-0.157	0.0454	0.0719	0.181	-0.229	-0.117	0.259	0.947
0.273	-0.00475	-0.141	0.289	0.134	0.0136	-0.314	-0.11	0.924
-0.28	-0.0253	0.166	-0.0304	0.00995	-0.0536	-0.000773	0.0714	0.949
-0.181	0.094	-0.191	-0.191	0.111	0.286	0.21	-0.00972	0.917
0.27	-0.199	-0.0485	-0.293	-0.299	0.144	-0.244	-0.0143	0.867
-0.0444	-0.0159	-0.149	-0.13	0.261	0.0305	-0.213	0.139	1.03
0.174	-0.237	0.267	0.21	0.294	0.165	-0.187	-0.0136	0.861
0.303	-0.238	-0.134	0.0815	-0.273	0.288	-0.228	0.219	0.856
-0.287	-0.163	0.0487	-0.0576	-0.0177	-0.28	-0.00869	-0.0182	0.976
0.0279	0.032	0.217	0.205	0.289	-0.121	0.289	0.19	0.846
-0.171	0.146	-0.0341	-0.238	0.14	0.036	0.249	-0.0484	0.941
-0.173	-0.00183	0.187	-0.215	-0.299	-0.106	0.0324	-0.0877	0.878
-0.00413	0.0193	-0.26	-0.179	-0.138	-0.0389	0.232	-0.0306	0.925
-0.22	-0.137	-0.164	0.118	-0.217	-0.0856	-0.0517	-0.0598	0.927
0.154	0.231	0.082	0.195	0.171	0.017	0.106	-0.0551	0.888
-0.0629	-0.267	-0.16	-0.0685	-0.0999	-0.0827	0.161	-0.1	0.931
0.008	0.0445	-0.247	0.127	-0.125	0.0979	0.154	0.284	0.868
-0.0348	0.249	0.147	-0.0247	-0.21	-0.271	0.169	-0.174	0.853
-0.198	0.241	0.0719	0.125	0.294	0.244	0.285	-0.148	0.821
0.235	0.312	-0.282	-0.123	0.112	-0.114	-0.191	-0.148	0.973
0.198	-0.0389	-0.129	0.103	0.243	0.166	0.298	0.079	0.888
0.0526	0.131	-0.265	-0.299	0.169	0.307	0.0764	-0.0555	0.975
0.142	-0.199	-0.258	-0.287	0.203	-0.0684	0.137	0.219	1.03
0.166	0.223	0.0989	-0.219	0.145	0.0903	0.188	-0.0559	0.885
0.0645	0.299	0.188	0.14	-0.156	0.0922	0.241	0.256	0.767
0.263	0.194	0.304	0.287	-0.135	0.145	0.0681	-0.263	0.687
0.206	-0.0785	0.219	0.298	-0.0116	0.213	0.0635	0.297	0.806
0.0819	-0.0426	-0.173	0.283	0.306	-0.0701	-0.23	0.207	1.02
0.114	0.313	-0.312	-0.301	0.146	-0.156	0.116	0.145	0.998
-0.29	-0.136	-0.274	0.0108	-0.148	-0.0173	0.0613	0.0747	0.938
0.0257	0.284	-0.168	-0.248	-0.233	-0.133	-0.0456	-0.0946	0.895
-0.0848	-0.297	-0.216	0.125	-0.215	0.271	0.0692	0.0948	0.882
-0.198	0.263	0.254	-0.138	-0.042	0.252	-0.02	0.128	0.886
0.183	0.0084	-0.0306	-0.128	0.273	0.0701	0.0719	-0.182	0.914
-0.26	-0.147	0.213	0.0561	0.0982	-0.142	-0.283	-0.0116	0.966
-0.292	0.205	-0.137	0.257	0.268	0.0154	-0.245	0.263	1.04
-0.206	0.0467	-0.239	-0.179	-0.168	-0.0608	0.157	-0.256	0.923
-0.29	-0.276	-0.178	0.202	0.0491	-0.225	0.277	-0.142	0.977
-0.241	-0.202	-0.0546	-0.00769	-0.114	0.131	0.212	0.0172	0.905
-0.277	-0.00102	-0.146	0.265	-0.0333	0.183	-0.107	0.171	0.898
-0.187	-0.239	-0.116	0.249	0.092	0.107	-0.2	0.144	1
-0.115	-0.0299	-0.228	-0.123	-0.169	0.182	-0.213	0.166	0.948
0.123	0.102	0.136	0.235	0.0981	0.139	-0.232	-0.0762	0.865
-0.185	-0.301	-0.295	-0.224	-0.0244	0.216	-0.00517	0.236	1.03
0.213	-0.292	-0.139	-0.129	-0.126	-0.081	-0.153	-0.304	0.932
0.18	-0.25	-0.151	0.0414	0.0261	0.173	0.274	0.17	0.882
0.251	0.105	0.273	-0.256	-0.288	-0.217	-0.141	0.0756	0.825
0.0948	-0.173	0.117	-0.164	-0.242	0.204	0.304	0.195	0.819
-0.0376	0.000318	0.302	0.171	0.0118	0.265	-0.014	-0.00866	0.768
-0.182	0.31	0.0906	0.295	0.236	0.21	-0.0468	0.3	0.92
0.153	0.119	0.243	-0.09	-0.0883	-0.308	0.197	-0.266	0.841
-0.216	-0.107	0.209	0.2	-0.306	-0.189	-0.134	0.0726	0.878
0.213	0.276	0.168	-0.287	-0.135	-0.209	0.00878	-0.303	0.857
-0.142	0.0629	0.0282	0.0455	0.202	-0.278	-0.119	-0.00709	1
-0.226	0.194	-0.117	0.29	-0.018	-0.0269	0.3	0.213	0.887
0.00997	-0.118	-0.12	-0.0396	0.0999	0.142	-0.23	-0.134	0.959
-0.163	-0.239	0.0745	-0.282	0.307	0.0282	0.0592	-0.235	0.994
0.132	-0.256	0.3	-0.204	-0.274	-0.308	0.183	-0.176	0.832
-0.0647	-0.286	-0.203	-0.163	-0.243	-0.0469	-0.12	-0.0977	0.925
0.189	-0.0118	0.184	-0.0873	-0.273	0.16	0.102	0.00884	0.78
0.015	0.0634	-0.0334	0.312	0.0181	-0.12	0.291	0.269	0.865
-0.0503	-0.114	0.0755	0.246	-0.0808	0.297	-0.19	-0.284	0.776
0.199	-0.303	-0.101	-0.0458	0.144	-0.3	0.0643	-0.176	0.968
-0.22	0.0802	0.257	0.0319	0.232	0.226	-0.0735	0.204	0.909
0.0762	0.133	0.291	0.243	-0.295	-0.226	-0.0875	0.0518	0.813
0.177	0.225	-0.191	0.0597	-0.185	0.3	-0.03	0.226	0.819
0.265	0.0958	0.0114	0.0427	0.21	-0.028	0.12	0.0019	0.883
-0.169	0.119	-0.116	-0.024	-0.084	-0.00144	0.047	-0.172	0.892
-0.192	0.25	0.3	0.00768	-0.0214	-0.253	-0.0662	0.119	0.902
0.0509	0.102	0.174	0.262	-0.114	-0.217	-0.0467	-0.304	0.818
-0.086	-0.026	-0.145	-0.213	-0.0552	0.0473	-0.253	0.29	0.97
0.296	-0.228	0.094	-0.0448	-0.0916	0.231	-0.0832	0.0681	0.879
-0.302	0.285	0.0257	-0.0349	0.211	-0.139	-0.193	-0.312	0.983
0.147	-0.192	0.286	-0.294	-0.225	0.000721	0.135	0.0248	0.824
-0.128	-0.225	0.0337	-0.296	0.0264	0.185	0.224	0.172	0.964
-0.21	0.167	-0.117	-0.309	-0.201	-0.0206	-0.149	-0.159	0.932
-0.122	0.141	0.139	0.147	-0.201	0.18	-0.28	0.299	0.873
0.111	0.233	0.0159	0.131	-0.151	-0.129	-0.11	-0.147	0.852
-0.0978	0.249	0.0873	-0.187	-0.128	-0.287	-0.265	-0.263	0.93
0.0934	-0.174	0.149	0.122	0.312	0.229	-0.107	-0.263	0.859
-0.0209	-0.116	-0.0773	-0.0849	-0.143	0.203	0.139	0.0385	0.849
0.0783	0.154	0.113	-0.182	0.181	-0.311	-0.304	0.0974	0.953
0.0557	-0.00713	-0.126	-0.304	0.0494	0.137	0.266	-0.187	0.911
-0.0954	0.182	-0.21	-0.287	-0.0866	0.273	-0.0302	0.123	0.941
-0.0679	0.144	-0.0728	-0.136	0.259	-0.303	-0.0386	0.279	1.01
0.251	0.0104	-0.0643	-0.285	-0.167	0.0519	0.275	-0.254	0.839
0.0944	-0.25	0.107	0.0896	-0.105	-0.241	-0.236	0.265	0.926
-0.21	0.111	0.275	-0.148	0.0449	-0.175	-0.131	0.219	0.929
-0.0973	0.227	-0.162	-0.179	0.291	0.159	0.225	0.0547	0.988
-0.058	0.121	0.0316	-0.0267	0.273	0.0455	0.212	0.196	0.959
-0.0813	0.243	0.126	-0.183	-0.149	-0.0429	-0.293	-0.122	0.912
-0.0178	-0.217	0.0586	-0.0672	-0.0698	-0.124	-0.0422	-0.188	0.934
-0.242	0.102	-0.229	-0.266	0.278	0.287	0.205	-0.0649	0.995
-0.147	-0.127	0.118	0.235	-0.0966	0.0142	-0.232	0.16	0.902
-0.26	0.304	-0.0892	-0.0946	0.13	0.099	0.311	-0.314	0.881
0.273	0.0806	0.192	-0.164	-0.281	0.0233	-0.231	0.254	0.817
0.254	0.292	-0.0202	-0.162	-0.179	0.115	-0.024	-0.0416	0.846
-0.0984	0.138	-0.0332	0.269	-0.0615	0.267	0.105	0.0272	0.767
-0.166	0.151	0.273	-0.186	0.235	-0.0461	-0.00864	0.26	0.952
-0.252	0.114	0.0123	-0.16	-0.00522	-0.0667	-0.0848	-0.228	0.944
-0.306	-0.297	0.291	0.314	0.15	-0.218	-0.225	0.054	0.95
0.19	-0.118	-0.126	-0.00755	0.313	0.296	-0.025	-0.161	0.929
-0.276	0.182	0.24	-0.00293	0.203	-0.124	-0.0707	0.127	0.978
0.0865	-0.234	0.147	-0.201	0.102	0.276	0.123	0.0583	0.881
-0.292	-0.0866	0.0492	-0.212	-0.0144	-0.204	-0.183	0.093	1
-0.081	0.171	0.0248	-0.0554	-0.113	0.223	-0.192	-0.175	0.869
0.0484	-0.297	-0.127	-0.0368	-0.259	-0.236	-0.257	-0.018	0.927
-0.255	-0.202	-0.169	0.0616	-0.0851	-0.0208	0.0528	0.186	0.96
-0.212	0.0278	-0.0947	0.297	0.228	0.00778	-0.187	0.298	0.984
0.0858	-0.292	0.232	-0.19	-0.182	0.016	0.28	-0.31	0.803
0.183	0.0269	-0.00665	-0.0182	-0.127	-0.0672	-0.0887	0.0419	0.895
0.167	0.289	0.0844	-0.313	0.0962	0.126	-0.101	-0.00115	0.916
-0.281	0.25	0.196	0.298	-0.0712	-0.258	0.245	0.153	0.877
0.189	0.239	0.169	-0.233	-0.177	0.0213	0.195	0.117	0.824
0.152	-0.198	-0.197	-0.312	0.279	-0.129	0.164	-0.000197	1.05
0.173	-0.117	-0.259	-0.304	0.0272	0.272	-0.0677	-0.163	0.971
-0.0968	-0.132	0.186	-0.163	-0.000577	0.29	-0.26	-0.208	0.899
-0.247	0.135	0.0773	0.143	-0.273	0.177	-0.0797	0.0171	0.827
-0.272	0.17	-0.175	-0.0499	0.117	0.29	0.267	-0.19	0.844
0.0676	0.0608	0.29	-0.0981	0.144	0.286	0.289	-0.205	0.744
0.226	0.0581	0.311	0.135	-0.189	-0.206	0.258	-0.203	0.735
-0.281	0.0497	-0.25	-0.306	0.128	-0.00193	-0.313	0.0734	1.06
-0.137	0.178	-0.0413	0.15	-0.0811	0.269	0.239	0.216	0.809
0.176	0.273	-0.289	-0.187	-0.287	-0.184	-0.101	-0.137	0.882
0.108	-0.00885	-0.0198	0.0606	0.132	0.191	0.0501	-0.0767	0.886
0.244	0.205	-0.295	-0.303	0.218	-0.0516	0.165	0.278	0.998
0.125	0.104	0.0803	-0.092	0.112	0.18	-0.043	-0.0419	0.911
0.0162	0.172	0.244	-0.24	0.251	0.143	0.0138	0.224	0.926
0.234	0.0385	-0.306	-0.0938	-0.0797	0.304	0.124	-0.197	0.845
-0.0831	0.0165	-0.141	-0.0195	-0.00701	0.081	0.229	-0.081	0.894
0.107	0.202	0.228	0.309	0.275	-0.00541	-0.192	-0.00494	0.856
0.0676	-0.128	-0.264	-0.01	-0.255	0.0981	0.267	-0.0271	0.848
-0.0289	-0.0492	-0.305	0.258	0.273	0.027	0.266	0.256	0.973
0.0546	-0.0603	-0.292	0.007	-0.217	0.0173	0.19	-0.305	0.825
0.267	0.08	0.256	0.126	-0.0805	-0.0659	0.225	-0.233	0.746
-0.19	-0.268	0.199	0.0581	-0.0957	-0.171	0.14	0.228	0.897
